3654,32767,32767,0,0,0,0,0,0,64795,1,1,1
3686,32767,32767,0,0,0,0,0,0,64795,1,1,1
3718,32767,32767,0,0,0,0,0,0,64795,1,1,1
3751,32767,32767,0,0,0,0,0,0,64795,1,1,1
3787,32767,32767,0,0,0,0,0,0,64795,1,1,1
3819,32767,32767,0,0,0,0,0,0,64795,1,1,1
3853,32767,32767,0,0,0,0,0,0,64795,1,1,1
3886,32767,32767,0,0,0,0,0,0,64795,1,1,1
3920,32767,32767,0,0,0,0,0,0,64795,1,1,1
3951,32767,32767,0,0,0,0,0,0,64795,1,1,1
3987,32767,32767,0,0,0,0,0,0,64795,1,1,1
4019,32767,32767,0,0,0,0,0,0,64795,1,1,1
4051,32767,32767,0,0,0,0,0,0,64795,1,1,1
4087,32767,32767,0,0,0,0,0,0,64795,1,1,1
4119,32767,32767,0,0,0,0,0,0,64795,1,1,1
4151,32767,32767,0,0,0,0,0,0,64795,1,1,1
4183,32767,32767,0,0,0,0,0,0,64795,1,1,1
4214,32767,32767,0,0,0,0,0,0,64795,1,1,1
4253,32767,32767,0,0,0,0,0,0,64795,1,1,1
4287,32767,32767,0,0,0,0,0,0,64795,1,1,1
4320,32767,32767,0,0,0,0,0,0,64795,1,1,1
4352,32767,32767,0,0,0,0,0,0,64795,1,1,1
4384,32767,32767,0,0,0,0,0,0,64795,1,1,1
4420,32767,32767,0,0,0,0,0,0,64795,1,1,1
4452,32767,32767,0,0,0,0,0,0,64795,1,1,1
4483,32767,32767,0,0,0,0,0,0,64795,1,1,1
4520,32767,32767,0,0,0,0,0,0,64795,1,1,1
4551,32767,32767,0,0,0,0,0,0,64795,1,1,1
4583,32767,32767,0,0,0,0,0,0,64795,1,1,1
4614,32805,32767,0,0,0,0,0,0,64795,1,1,1
4653,32839,32767,0,0,0,0,0,0,64795,1,1,1
4684,32905,32767,0,0,0,0,0,0,64795,1,1,1
4716,32951,32767,0,0,0,0,0,0,64795,1,1,1
4753,33129,32767,0,0,0,0,0,0,64795,1,1,1
4784,33219,32767,0,0,0,0,0,0,64795,1,1,1
4816,33257,32767,0,0,0,0,0,0,64795,1,1,1
4852,33273,32767,0,0,0,0,0,0,64795,1,1,1
4885,33281,32767,0,0,0,0,0,0,64795,1,1,1
4920,33299,32767,0,0,0,0,0,0,64795,1,1,1
4952,33303,32767,0,0,0,0,0,0,64795,1,1,1
4986,33313,32767,0,0,0,0,0,0,64795,1,1,1
5015,33355,32767,0,0,0,0,0,0,64795,1,1,1
5051,33399,32767,0,0,0,0,0,0,64795,1,1,1
5085,33445,32767,0,0,0,0,0,0,64795,1,1,1
5120,33531,32767,0,0,0,0,0,0,64795,1,1,1
5153,33585,32767,0,0,0,0,0,0,64795,1,1,1
5186,33655,32767,0,0,0,0,0,0,64795,1,1,1
5218,33719,32767,0,0,0,0,0,0,64795,1,1,1
5254,33761,32767,0,0,0,0,0,0,64795,1,1,1
5286,33833,32767,0,0,0,0,0,0,64795,1,1,1
5315,33929,32767,0,0,0,0,0,0,64795,1,1,1
5353,34067,32767,0,0,0,0,0,0,64795,1,1,1
5385,34259,32787,0,0,0,0,0,0,64795,1,1,1
5417,34537,32851,0,0,0,0,0,0,64795,1,1,1
5434,34745,32911,0,0,0,0,0,0,64795,1,1,1
5469,35027,32985,0,0,0,0,0,0,64795,1,1,1
5502,35271,33047,0,0,0,0,0,0,64795,1,1,1
5537,35427,33111,0,0,0,0,0,0,64795,1,1,1
5568,35537,33139,0,0,0,0,0,0,64795,1,1,1
5600,35645,33155,0,0,0,0,0,0,64795,1,1,1
5632,35785,33187,0,0,0,0,0,0,64795,1,1,1
5668,35927,33203,0,0,0,0,0,0,64795,1,1,1
5702,36121,33229,0,0,0,0,0,0,64795,1,1,1
5737,36319,33253,0,0,0,0,0,0,64795,1,1,1
5768,36501,33273,0,0,0,0,0,0,64795,1,1,1
5800,36697,33299,0,0,0,0,0,0,64795,1,1,1
5833,36833,33313,0,0,0,0,0,0,64795,1,1,1
5869,36935,33317,0,0,0,0,0,0,64795,1,1,1
5902,36963,33317,0,0,0,0,0,0,64795,1,1,1
5933,36965,33317,0,0,0,0,0,0,64795,1,1,1
5954,36977,33317,0,0,0,0,0,0,64795,1,1,1
5986,36977,33317,0,0,0,0,0,0,64795,1,1,1
6018,36977,33317,0,0,0,0,0,0,64795,1,1,1
6049,36993,33295,0,0,0,0,0,0,64795,1,1,1
6084,37083,33179,0,0,0,0,0,0,64795,1,1,1
6117,37135,33161,0,0,0,0,0,0,64711,1,1,1
6148,37157,33161,0,0,0,0,0,0,64555,1,1,1
6186,37177,33161,0,0,0,0,0,0,64347,1,1,1
6219,37211,33161,0,0,0,0,0,0,64255,1,1,1
6252,37235,33161,0,0,0,0,0,0,64195,1,1,1
6288,37291,33161,0,0,0,0,0,0,64055,1,1,1
6320,37345,33161,0,0,0,0,0,0,63823,1,1,1
6352,37381,33161,0,0,0,0,0,0,63559,1,1,1
6392,37447,33161,0,0,0,0,0,0,63138,1,1,1
6434,37491,33161,0,0,0,0,0,0,62634,1,1,1
6466,37573,33161,0,0,0,0,0,0,62206,1,1,1
6499,37677,33161,0,0,0,0,0,0,61554,1,1,1
6536,37815,33161,0,0,0,0,0,0,60790,1,1,1
6568,37997,33161,0,0,0,0,0,0,60154,1,1,1
6599,38205,33161,0,0,0,0,0,0,59414,1,1,1
6635,38443,33165,0,0,0,0,0,0,58441,1,1,1
6667,38689,33165,0,0,0,0,0,0,57149,1,1,1
6700,38895,33165,0,0,0,0,0,0,55969,1,1,1
6734,39079,33165,0,0,0,0,0,0,54697,1,1,1
6769,39319,33165,0,0,0,0,0,0,52928,1,1,1
6802,39511,33165,0,0,0,0,0,0,51428,1,1,1
6836,39649,33165,0,0,0,0,0,0,49804,1,1,1
6869,39729,33167,0,0,0,0,0,0,48611,1,1,1
6901,39757,33167,0,0,0,0,0,0,47663,1,1,1
6920,39771,33167,0,0,0,0,0,0,46959,1,1,1
6952,39797,33167,0,0,0,0,0,0,46055,1,1,1
6984,39853,33213,0,0,0,0,0,0,44651,1,1,1
7016,39891,33281,0,0,0,0,0,0,43566,1,1,1
7052,39929,33393,0,0,0,0,0,0,42498,1,1,1
7085,39955,33497,0,0,0,0,0,0,41310,1,1,1
7116,39987,33603,0,0,0,0,0,0,40122,1,1,1
7153,40043,33743,0,0,0,0,0,0,38497,1,1,1
7186,40093,33881,0,0,0,0,0,0,37469,1,1,1
7217,40121,33981,0,0,0,0,0,0,36521,1,1,1
7253,40131,33981,0,0,0,0,0,0,35637,1,1,1
7285,40131,33981,0,0,0,0,0,0,34872,1,1,1
7317,40131,33981,0,0,0,0,0,0,33944,1,1,1
7349,40131,33981,0,0,0,0,0,0,33372,1,1,1
7384,40131,33981,0,0,0,0,0,0,32707,1,1,1
7418,40131,33981,0,0,0,0,0,0,32159,1,1,1
7450,40133,33981,0,0,0,0,0,0,31595,1,1,1
7485,40151,33981,0,0,0,0,0,0,31115,1,1,1
7517,40157,33981,0,0,0,0,0,0,30711,1,1,1
7549,40169,33981,0,0,0,0,0,0,30355,1,1,1
7585,40183,33981,0,0,0,0,0,0,29923,1,1,1
7617,40227,33981,0,0,0,0,0,0,29431,1,1,1
7652,40299,33983,0,0,0,0,0,0,29079,1,1,1
7687,40469,34051,0,0,0,0,0,0,28507,1,1,1
7721,40685,34111,0,0,0,0,0,0,28135,1,1,1
7753,40895,34131,0,0,0,0,0,0,27703,1,1,1
7784,41329,34145,0,0,0,0,0,0,27187,1,1,1
7817,41729,34147,0,0,0,0,0,0,26835,1,1,1
7850,42021,34149,0,0,0,0,0,0,26387,1,1,1
7883,42117,34149,0,0,0,0,0,0,26035,1,1,1
7919,42117,34149,0,0,0,0,0,0,25627,1,1,1
7952,42117,34149,0,0,0,0,0,0,25219,1,1,1
7983,42117,34149,0,0,0,0,0,0,24935,1,1,1
8015,42117,34149,0,0,0,0,0,0,24623,1,1,1
8052,42117,34149,0,0,0,0,0,0,24419,1,1,1
8084,42117,34149,0,0,0,0,0,0,24239,1,1,1
8120,42113,34043,0,0,0,0,0,0,23899,1,1,1
8151,42059,33857,0,0,0,0,0,0,23631,1,1,1
8184,42027,33495,0,0,0,0,0,0,23311,1,1,1
8216,42011,33113,0,0,0,0,0,0,23131,1,1,1
8251,42005,32965,0,0,0,0,0,0,23091,1,1,1
8284,42005,32965,0,0,0,0,0,0,23079,1,1,1
8317,42025,32965,0,0,0,0,0,0,23063,1,1,1
8353,42029,32965,0,0,0,0,0,0,23063,1,1,1
8385,42037,32965,0,0,0,0,0,0,23063,1,1,1
8417,42041,32965,0,0,0,0,0,0,23055,1,1,1
8450,42041,32965,0,0,0,0,0,0,23055,1,1,1
8486,42049,32965,0,0,0,0,0,0,23055,1,1,1
8517,42059,32965,0,0,0,0,0,0,23055,1,1,1
8545,42059,32965,0,0,0,0,0,0,23055,1,1,1
8585,42065,32965,0,0,0,0,0,0,23055,1,1,1
8617,42065,32965,0,0,0,0,0,0,23055,1,1,1
8649,42065,32965,0,0,0,0,0,0,23055,1,1,1
8681,42065,32965,0,0,0,0,0,0,23055,1,1,1
8718,42065,32965,0,0,0,0,0,0,23055,1,1,1
8753,42065,32965,0,0,0,0,0,0,23055,1,1,1
8785,42065,32965,0,0,0,0,0,0,23055,1,1,1
8817,42065,32965,0,0,0,0,0,0,23055,1,1,1
8849,42065,32965,0,0,0,0,0,0,23055,1,1,1
8880,42065,32965,0,0,0,0,0,0,23055,1,1,1
8918,42065,32965,0,0,0,0,0,0,23055,1,1,1
8950,42065,32965,0,0,0,0,0,0,23055,1,1,1
8977,42065,32965,0,0,0,0,0,0,23055,1,1,1
9001,42065,32965,0,0,0,0,0,0,23055,1,1,1
9033,42065,32965,0,0,0,0,0,0,23055,1,1,1
9066,42065,32965,0,0,0,0,0,0,23055,1,1,1
9100,42073,32965,0,0,0,0,0,0,23055,1,1,1
9135,42075,32965,0,0,0,0,0,0,23055,1,1,1
9167,42085,32965,0,0,0,0,0,0,23055,1,1,1
9202,42091,32965,0,0,0,0,0,0,23055,1,1,1
9235,42091,32965,0,0,0,0,0,0,23055,1,1,1
9267,42091,32965,0,0,0,0,0,0,23055,1,1,1
9303,42091,32965,0,0,0,0,0,0,23055,1,1,1
9345,42091,32965,0,0,0,0,0,0,23055,1,1,1
9366,42091,32965,0,0,0,0,0,0,23055,1,1,1
9398,42091,32965,0,0,0,0,0,0,23055,1,1,1
9435,42091,32965,0,0,0,0,0,0,23055,1,1,1
9467,42091,32965,0,0,0,0,0,0,23055,1,1,1
9499,42091,32965,0,0,0,0,0,0,23055,1,1,1
9535,42091,32965,0,0,0,0,0,0,23055,1,1,1
9567,42091,32965,0,0,0,0,0,0,23055,1,1,1
9590,42091,32965,0,0,0,0,0,0,23055,1,1,1
9636,42091,32965,0,0,0,0,0,0,23055,1,1,1
9667,42091,32965,0,0,0,0,0,0,23055,1,1,1
9700,42091,32965,0,0,0,0,0,0,23055,1,1,1
9732,42091,32965,0,0,0,0,0,0,23055,1,1,1
9768,42091,32965,0,0,0,0,0,0,23055,1,1,1
9801,42091,32965,0,0,0,0,0,0,23055,1,1,1
9835,42101,32965,0,0,0,0,0,0,23055,1,1,1
9867,42105,32965,0,0,0,0,0,0,23055,1,1,1
9900,42143,32983,0,0,0,0,0,0,23055,1,1,1
9936,42207,33097,0,0,0,0,0,0,23055,1,1,1
9970,42249,33273,0,0,0,0,0,0,23055,1,1,1
10002,42279,33521,0,0,0,0,0,0,23055,1,1,1
10036,42285,33581,0,0,0,0,0,0,23055,1,1,1
10069,42295,33631,0,0,0,0,0,0,23055,1,1,1
10100,42327,33801,0,0,0,0,0,0,23055,1,1,1
10132,42337,34097,0,0,0,0,0,0,23055,1,1,1
10169,42349,34281,0,0,0,0,0,0,23055,1,1,1
10202,42349,34281,0,0,0,0,0,0,23055,1,1,1
10234,42349,34281,0,0,0,0,0,0,23055,1,1,1
10268,42349,34281,0,0,0,0,0,0,23055,1,1,1
10301,42349,34281,0,0,0,0,0,0,23055,1,1,1
10333,42349,34281,0,0,0,0,0,0,23055,1,1,1
10366,42349,34281,0,0,0,0,0,0,23055,1,1,1
10400,42349,34281,0,0,0,0,0,0,23055,1,1,1
10433,42349,34281,0,0,0,0,0,0,23055,1,1,1
10469,42349,34281,0,0,0,0,0,0,23055,1,1,1
10502,42349,34281,0,0,0,0,0,0,23055,1,1,1
10534,42329,34231,0,0,0,0,0,0,23055,1,1,1
10566,42289,34229,0,0,0,0,0,0,23055,1,1,1
10602,42251,34213,0,0,0,0,0,0,23055,1,1,1
10634,42185,34147,0,0,0,0,0,0,23055,1,1,1
10666,42185,34129,0,0,0,0,0,0,23055,1,1,1
10701,42185,34129,0,0,0,0,0,0,23055,1,1,1
10734,42185,34129,0,0,0,0,0,0,23055,1,1,1
10766,42185,34129,0,0,0,0,0,0,23055,1,1,1
10802,42185,34129,0,0,0,0,0,0,23055,1,1,1
10835,42185,34129,0,0,0,0,0,0,23055,1,1,1
10866,42185,34129,0,0,0,0,0,0,23055,1,1,1
10893,42211,34129,0,0,0,0,0,0,23055,1,1,1
10936,42251,34129,0,0,0,0,0,0,23055,1,1,1
10968,42265,34129,0,0,0,0,0,0,23055,1,1,1
10999,42299,34131,0,0,0,0,0,0,23055,1,1,1
11035,42321,34131,0,0,0,0,0,0,23055,1,1,1
11068,42363,34131,0,0,0,0,0,0,23055,1,1,1
11102,42469,34131,0,0,0,0,0,0,23055,1,1,1
11134,42479,34131,0,0,0,0,0,0,23055,1,1,1
11166,42493,34131,0,0,0,0,0,0,23055,1,1,1
11198,42499,34131,0,0,0,0,0,0,23055,1,1,1
11235,42499,34131,0,0,0,0,0,0,23055,1,1,1
11267,42501,34131,0,0,0,0,0,0,23055,1,1,1
11299,42515,34131,0,0,0,0,0,0,23055,1,1,1
11334,42515,34131,0,0,0,0,0,0,23055,1,1,1
11367,42515,34131,0,0,0,0,0,0,23055,1,1,1
11399,42519,34131,0,0,0,0,0,0,23055,1,1,1
11435,42539,34131,0,0,0,0,0,0,23055,1,1,1
11468,42539,34131,0,0,0,0,0,0,23055,1,1,1
11500,42555,34131,0,0,0,0,0,0,23055,1,1,1
11535,42587,34131,0,0,0,0,0,0,23055,1,1,1
11567,42661,34131,0,0,0,0,0,0,23055,1,1,1
11599,42739,34135,0,0,0,0,0,0,23055,1,1,1
11631,42891,34135,0,0,0,0,0,0,23055,1,1,1
11667,43203,34137,0,0,0,0,0,0,23055,1,1,1
11700,43623,34083,0,0,0,0,0,0,23055,1,1,1
11731,44289,33965,0,0,0,0,0,0,23055,1,1,1
11786,45277,33755,0,0,0,0,0,0,23055,1,1,1
11818,45951,33697,0,0,0,0,0,0,23055,1,1,1
11850,46405,33697,0,0,0,0,0,0,23055,1,1,1
11882,46761,33701,0,0,0,0,0,0,23055,1,1,1
11918,47131,33701,0,0,0,0,0,0,23055,1,1,1
11950,47275,33753,0,0,0,0,0,0,23055,1,1,1
12002,47595,33921,0,0,0,0,0,0,23055,1,1,1
12034,47803,34039,0,0,0,0,0,0,23055,1,1,1
12067,47953,34139,0,0,0,0,0,0,23055,1,1,1
12101,48063,34217,0,0,0,0,0,0,23055,1,1,1
12133,48141,34263,0,0,0,0,0,0,23055,1,1,1
12165,48331,34379,0,0,0,0,0,0,23055,1,1,1
12201,48483,34461,0,0,0,0,0,0,23055,1,1,1
12233,48597,34525,0,0,0,0,0,0,23055,1,1,1
12265,48661,34563,0,0,0,0,0,0,23055,1,1,1
12302,48685,34563,0,0,0,0,0,0,23055,1,1,1
12335,48685,34563,0,0,0,0,0,0,23055,1,1,1
12366,48685,34563,0,0,0,0,0,0,23055,1,1,1
12402,48685,34563,0,0,0,0,0,0,23055,1,1,1
12418,48685,34563,0,0,0,0,0,0,23055,1,1,1
12450,48685,34563,0,0,0,0,0,0,23055,1,1,1
12482,48685,34563,0,0,0,0,0,0,23055,1,1,1
12517,48685,34563,0,0,0,0,0,0,23055,1,1,1
12551,48685,34563,0,0,0,0,0,0,23055,1,1,1
12582,48701,34563,0,0,0,0,0,0,23055,1,1,1
12619,48817,34641,0,0,0,0,0,0,23055,1,1,1
12650,48953,34719,0,0,0,0,0,0,23055,1,1,1
12682,49057,34783,0,0,0,0,0,0,23055,1,1,1
12719,49270,34899,0,0,0,0,0,0,23055,1,1,1
12751,49524,34981,0,0,0,0,0,0,23055,1,1,1
12783,49740,35023,0,0,0,0,0,0,23055,1,1,1
12819,49934,35067,0,0,0,0,0,0,23055,1,1,1
12852,50076,35085,0,0,0,0,0,0,23055,1,1,1
12883,50128,35087,0,0,0,0,0,0,23055,1,1,1
12915,50128,35087,0,0,0,0,0,0,23055,1,1,1
12952,50128,35087,0,0,0,0,0,0,23055,1,1,1
12984,50128,35087,0,0,0,0,0,0,23055,1,1,1
13019,50128,35087,0,0,0,0,0,0,23055,1,1,1
13051,50128,35087,0,0,0,0,0,0,23055,1,1,1
13083,50128,35087,0,0,0,0,0,0,23055,1,1,1
13115,50128,35087,0,0,0,0,0,0,23055,1,1,1
13146,50128,35087,0,0,0,0,0,0,23055,1,1,1
13441,50128,35087,0,0,0,0,0,0,23055,1,1,1
13451,50128,35087,0,0,0,0,0,0,23055,1,1,1
13484,50128,35087,0,0,0,0,0,0,23055,1,1,1
13515,50128,35087,0,0,0,0,0,0,23055,1,1,1
13546,50128,35087,0,0,0,0,0,0,23055,1,1,1
13584,50128,35087,0,0,0,0,0,0,23055,1,1,1
13617,50128,35087,0,0,0,0,0,0,23055,1,1,1
13651,50128,35087,0,0,0,0,0,0,23055,1,1,1
13683,50128,35087,0,0,0,0,0,0,23055,1,1,1
13715,50128,35087,0,0,0,0,0,0,23055,1,1,1
13749,50128,35087,0,0,0,0,0,0,23055,1,1,1
13784,50128,35087,0,0,0,0,0,0,23055,1,1,1
13817,50122,35087,0,0,0,0,0,0,23055,1,1,1
13852,50122,35087,0,0,0,0,0,0,23055,1,1,1
13884,50122,35087,0,0,0,0,0,0,23055,1,1,1
13917,50122,35087,0,0,0,0,0,0,23055,1,1,1
13949,50122,35087,0,0,0,0,0,0,23055,1,1,1
13966,50122,35087,0,0,0,0,0,0,23055,1,1,1
14003,50122,35087,0,0,0,0,0,0,23055,1,1,1
14034,50122,35087,0,0,0,0,0,0,23055,1,1,1
14069,50106,35087,0,0,0,0,0,0,23055,1,1,1
14101,50100,35087,0,0,0,0,0,0,23055,1,1,1
14133,50092,35087,0,0,0,0,0,0,23055,1,1,1
14165,50048,35085,0,0,0,0,0,0,23055,1,1,1
14200,49994,35029,0,0,0,0,0,0,23055,1,1,1
14233,49816,34781,0,0,0,0,0,0,23055,1,1,1
14265,49768,34475,0,0,0,0,0,0,23055,1,1,1
14301,49736,34077,0,0,0,0,0,0,23055,1,1,1
14333,49706,33689,0,0,0,0,0,0,23055,1,1,1
14366,49686,33355,0,0,0,0,0,0,23055,1,1,1
14397,49666,33123,0,0,0,0,0,0,23055,1,1,1
14434,49656,33025,0,0,0,0,0,0,23055,1,1,1
14466,49656,33025,0,0,0,0,0,0,23055,1,1,1
14503,49656,33025,0,0,0,0,0,0,23055,1,1,1
14533,49656,33025,0,0,0,0,0,0,23055,1,1,1
14566,49656,33025,0,0,0,0,0,0,23055,1,1,1
14598,49656,33025,0,0,0,0,0,0,23055,1,1,1
14630,49656,33025,0,0,0,0,0,0,23055,1,1,1
14667,49656,33025,0,0,0,0,0,0,23055,1,1,1
14700,49656,33025,0,0,0,0,0,0,23055,1,1,1
14733,49656,33025,0,0,0,0,0,0,23055,1,1,1
14767,49656,33025,0,0,0,0,0,0,23055,1,1,1
14798,49656,33025,0,0,0,0,0,0,23055,1,1,1
14831,49656,33025,0,0,0,0,0,0,23055,1,1,1
14867,49656,33025,0,0,0,0,0,0,23055,1,1,1
14900,49656,33011,0,0,0,0,0,0,23055,1,1,1
14935,49656,33011,0,0,0,0,0,0,23055,1,1,1
14967,49656,33009,0,0,0,0,0,0,23055,1,1,1
15000,49656,33001,0,0,0,0,0,0,23055,1,1,1
15032,49656,32999,0,0,0,0,0,0,23055,1,1,1
15066,49656,32999,0,0,0,0,0,0,23055,1,1,1
15100,49656,32999,0,0,0,0,0,0,23055,1,1,1
15131,49656,32999,0,0,0,0,0,0,23055,1,1,1
15153,49656,32999,0,0,0,0,0,0,23055,1,1,1
15184,49656,32999,0,0,0,0,0,0,23055,1,1,1
15216,49656,32999,0,0,0,0,0,0,23055,1,1,1
15249,49656,32999,0,0,0,0,0,0,23055,1,1,1
15278,49656,32999,0,0,0,0,0,0,23055,1,1,1
15317,49764,33133,0,0,0,0,0,0,23055,1,1,1
15351,49840,33219,0,0,0,0,0,0,23055,1,1,1
15384,49872,33255,0,0,0,0,0,0,23055,1,1,1
15416,49890,33275,0,0,0,0,0,0,23055,1,1,1
15448,49908,33287,0,0,0,0,0,0,23055,1,1,1
15484,49908,33287,0,0,0,0,0,0,23055,1,1,1
15517,49908,33287,0,0,0,0,0,0,23055,1,1,1
15549,49908,33287,0,0,0,0,0,0,23055,1,1,1
15584,49908,33287,0,0,0,0,0,0,23055,1,1,1
15616,49908,33287,0,0,0,0,0,0,23055,1,1,1
15648,49908,33287,0,0,0,0,0,0,23055,1,1,1
15668,49908,33287,0,0,0,0,0,0,23055,1,1,1
